"Plot","Species.Code","Num","Cover.Class","Elevation.m","Year","Data.Type","Fires"
"Dia1","GASH",49,"2",617,2014,"Resurvey","Unburned"
"Dia1","VAPA",123,"1",617,2014,"Resurvey","Unburned"
"Dia2","AMAL",10,"1",457,2014,"Resurvey","Unburned"
"Dia2","PEDA",84,"1",457,2014,"Resurvey","Unburned"
"Dia2","HIAL",56,"1",457,2014,"Resurvey","Unburned"
"Dia2","HIAL",56,"1",457,2014,"Resurvey","Unburned"
"Dia2","ACMI",3,"1",457,2014,"Resurvey","Unburned"
"Dia2","MOSS",79,"4",457,2014,"Resurvey","Unburned"
"Dia230","MANE",76,"2",625,2014,"Resurvey","Unburned"
"Dia230","HODI",59,"1",625,2014,"Resurvey","Unburned"
"Dia230","CHUM",26,"1",625,2014,"Resurvey","Unburned"
"Dia230","PTAQ",95,"1",625,2014,"Resurvey","Unburned"
"Dia230","PAMY",83,"1",625,2014,"Resurvey","Unburned"
"Dia230","RUPA",99,"1",625,2014,"Resurvey","Unburned"
"Dia230","AMAL",10,"1",625,2014,"Resurvey","Unburned"
"Dia230","SPBE",109,"1",625,2014,"Resurvey","Unburned"
"Dia230","MAAQ",75,"1",625,2014,"Resurvey","Unburned"
"Dia230","MOSS",79,"2",625,2014,"Resurvey","Unburned"
"Dia230","COCA",30,"1",625,2014,"Resurvey","Unburned"
"Dia230","ACCI",1,"NA",625,2014,"Resurvey","Unburned"
"Dia231","COCA",30,"1",543,2014,"Resurvey","Unburned"
"Dia231","CHUM",26,"1",543,2014,"Resurvey","Unburned"
"Dia231","MEFE",78,"1",543,2014,"Resurvey","Unburned"
"Dia231","GOOB",51,"1",543,2014,"Resurvey","Unburned"
"Dia231","GASH",49,"1",543,2014,"Resurvey","Unburned"
"Dia231","MOSS",79,"4",543,2014,"Resurvey","Unburned"
"Dia231","VAPA",123,"1",543,2014,"Resurvey","Unburned"
"Dia232","GASH",49,"2",427,2014,"Resurvey","Unburned"
"Dia232","VAPA",123,"2",427,2014,"Resurvey","Unburned"
"Dia232","VAME",122,"1",427,2014,"Resurvey","Unburned"
"Dia232","PAMY",83,"1",427,2014,"Resurvey","Unburned"
"Dia232","PTAQ",95,"1",427,2014,"Resurvey","Unburned"
"Dia232","MOSS",79,"3",427,2014,"Resurvey","Unburned"
"Dia232","LIBO",64,"1",427,2014,"Resurvey","Unburned"
"Dia233","VAPA",123,"1",408,2014,"Resurvey","Unburned"
"Dia233","MANE",76,"2",408,2014,"Resurvey","Unburned"
"Dia233","PAMY",83,"1",408,2014,"Resurvey","Unburned"
"Dia233","ACCI",1,"NA",408,2014,"Resurvey","Unburned"
"Dia233","CHUM",26,"1",408,2014,"Resurvey","Unburned"
"Dia233","TRBO",118,"1",408,2014,"Resurvey","Unburned"
"Dia233","MOSS",79,"3",408,2014,"Resurvey","Unburned"
"Dia233","GASH",49,"2",408,2014,"Resurvey","Unburned"
"Dia233","GOOB",51,"1",408,2014,"Resurvey","Unburned"
"Dia233","LIBO",64,"2",408,2014,"Resurvey","Unburned"
"Dia233","PTAQ",95,"1",408,2014,"Resurvey","Unburned"
"Dia234","ACCI",1,"NA",299,2014,"Resurvey","Unburned"
"Dia234","TRBO",118,"1",299,2014,"Resurvey","Unburned"
"Dia234","VAPA",123,"1",299,2014,"Resurvey","Unburned"
"Dia234","MANE",76,"1",299,2014,"Resurvey","Unburned"
"Dia234","MOSS",79,"5",299,2014,"Resurvey","Unburned"
"Dia234","PAMY",83,"1",299,2014,"Resurvey","Unburned"
"Dia234","GASH",49,"1",299,2014,"Resurvey","Unburned"
"Dia234","PTAQ",95,"1",299,2014,"Resurvey","Unburned"
"Dia234","CHUM",26,"1",299,2014,"Resurvey","Unburned"
"Dia234","GOOB",51,"1",299,2014,"Resurvey","Unburned"
"Dia3","GASH",49,"1",594,2014,"Resurvey","Unburned"
"Dia3","HIAL",56,"1",594,2014,"Resurvey","Unburned"
"Dia3","ARUV",15,"2",594,2014,"Resurvey","Unburned"
"Dia3","CHUM",26,"1",594,2014,"Resurvey","Unburned"
"Dia3","PAMY",83,"1",594,2014,"Resurvey","Unburned"
"Dia3","MOSS",79,"4",594,2014,"Resurvey","Unburned"
"Dia3","VAXX",126,"2",594,2014,"Resurvey","Unburned"
"Dia5","MOSS",79,"2",518,2014,"Resurvey","Unburned"
"Dia5","MANE",76,"1",518,2014,"Resurvey","Unburned"
"Dia5","ACGL",2,"NA",518,2014,"Resurvey","Unburned"
"Dia5","GYDR",52,"1",518,2014,"Resurvey","Unburned"
"Dia5","GOOB",51,"1",518,2014,"Resurvey","Unburned"
"Dia5","PAMY",83,"1",518,2014,"Resurvey","Unburned"
"Dia5","ACCI",1,"NA",518,2014,"Resurvey","Unburned"
"Dia6","SPBE",109,"1",671,2014,"Resurvey","Unburned"
"Dia6","PAMY",83,"1",671,2014,"Resurvey","Unburned"
"Dia6","ACGL",2,"NA",671,2014,"Resurvey","Unburned"
"Dia6","MOSS",79,"2",671,2014,"Resurvey","Unburned"
"Dia6","MAAQ",75,"1",671,2014,"Resurvey","Unburned"
"Dia6","POMU",91,"1",671,2014,"Resurvey","Unburned"
"Dia6","ARUV",15,"1",671,2014,"Resurvey","Unburned"
"Dia6","VAME",122,"1",671,2014,"Resurvey","Unburned"
"Dia6","EPAN",39,"1",671,2014,"Resurvey","Unburned"
"Dia6","AMAL",10,"1",671,2014,"Resurvey","Unburned"
"Dia6","HODI",59,"1",671,2014,"Resurvey","Unburned"
"Dia6","CHUM",26,"1",671,2014,"Resurvey","Unburned"
"Dia6","RUPA",99,"1",671,2014,"Resurvey","Unburned"
"Dia6","MANE",76,"1",671,2014,"Resurvey","Unburned"
"Dia6","HIAL",56,"1",671,2014,"Resurvey","Unburned"
"Dia6","COCA",30,"1",671,2014,"Resurvey","Unburned"
"Dia6","LIBO",64,"1",671,2014,"Resurvey","Unburned"
"Dia6","LOCI",67,"1",671,2014,"Resurvey","Unburned"
"Dia8","GAOV",48,"1",594,2014,"Resurvey","Unburned"
"Dia8","MOSS",79,"5",594,2014,"Resurvey","Unburned"
"Dia8","GASH",49,"1",594,2014,"Resurvey","Unburned"
"Dia8","LIBO",64,"1",594,2014,"Resurvey","Unburned"
"Dia8","MANE",76,"1",594,2014,"Resurvey","Unburned"
"Dia8","ACCI",1,"NA",594,2014,"Resurvey","Unburned"
"Dia8","PAMY",83,"1",594,2014,"Resurvey","Unburned"
"Dia8","VAME",122,"1",594,2014,"Resurvey","Unburned"
"Dia8","HIAL",56,"1",594,2014,"Resurvey","Unburned"
"Dia8","AMAL",10,"1",594,2014,"Resurvey","Unburned"
"Dia8","CHUM",26,"1",594,2014,"Resurvey","Unburned"
"Dia8","GOOB",51,"1",594,2014,"Resurvey","Unburned"
"Dia8","COCA",30,"1",594,2014,"Resurvey","Unburned"
"Dia9","VAPA",123,"1",381,2014,"Resurvey","Unburned"
"Dia9","GASH",49,"3",381,2014,"Resurvey","Unburned"
"Dia9","LIBO",64,"1",381,2014,"Resurvey","Unburned"
"Dia9","VAME",122,"1",381,2014,"Resurvey","Unburned"
"Dia9","MOSS",79,"3",381,2014,"Resurvey","Unburned"
"Dia9","PAMY",83,"1",381,2014,"Resurvey","Unburned"
"Easy451","TROV",119,"1",1195,2014,"Resurvey","Unburned"
"Easy451","COCA",30,"1",1195,2014,"Resurvey","Unburned"
"Easy451","TITR",116,"1",1195,2014,"Resurvey","Unburned"
"Easy451","PAMY",83,"1",1195,2014,"Resurvey","Unburned"
"Easy451","RUPE",100,"1",1195,2014,"Resurvey","Unburned"
"Easy451","LIBO",64,"1",1195,2014,"Resurvey","Unburned"
"Easy451","MOSS",79,"3",1195,2014,"Resurvey","Unburned"
"Easy451","VAME",122,"1",1195,2014,"Resurvey","Unburned"
"Easy451","MARA",77,"1",1195,2014,"Resurvey","Unburned"
"Easy451","CLUN",28,"1",1195,2014,"Resurvey","Unburned"
"Easy451","RULA",98,"1",1195,2014,"Resurvey","Unburned"
"Easy452","RUPE",100,"1",1372,2014,"Resurvey","Unburned"
"Easy452","VIXX",130,"1",1372,2014,"Resurvey","Unburned"
"Easy452","MARA",77,"1",1372,2014,"Resurvey","Unburned"
"Easy452","VAME",122,"2",1372,2014,"Resurvey","Unburned"
"Easy452","MOSS",79,"1",1372,2014,"Resurvey","Unburned"
"Easy452","TITR",116,"1",1372,2014,"Resurvey","Unburned"
"Easy452","MEFE",78,"1",1372,2014,"Resurvey","Unburned"
"Easy452","RULA",98,"1",1372,2014,"Resurvey","Unburned"
"Easy452","CLUN",28,"1",1372,2014,"Resurvey","Unburned"
"Easy453","MARA",77,"1",1408,2014,"Resurvey","Unburned"
"Easy453","VAME",122,"1",1408,2014,"Resurvey","Unburned"
"Easy453","MOSS",79,"2",1408,2014,"Resurvey","Unburned"
"Easy453","RUPE",100,"1",1408,2014,"Resurvey","Unburned"
"Easy453","SOSI",108,"1",1408,2014,"Resurvey","Unburned"
"Easy453","VADE",121,"1",1408,2014,"Resurvey","Unburned"
"Easy453","RHAL",96,"2",1408,2014,"Resurvey","Unburned"
"Easy454","PHEM",89,"2",1564,2014,"Resurvey","Unburned"
"Easy454","SOSI",108,"1",1564,2014,"Resurvey","Unburned"
"Easy454","RHAL",96,"1",1564,2014,"Resurvey","Unburned"
"Easy454","LUPE",72,"1",1564,2014,"Resurvey","Unburned"
"Easy454","VIXX",130,"1",1564,2014,"Resurvey","Unburned"
"Easy454","CAME",21,"1",1564,2014,"Resurvey","Unburned"
"Easy454","MOSS",79,"1",1564,2014,"Resurvey","Unburned"
"Easy454","VADE",121,"3",1564,2014,"Resurvey","Unburned"
"Easy455","PHEM",89,"1",2006,2014,"Resurvey","Unburned"
"Easy455","ERPE",42,"1",2006,2014,"Resurvey","Unburned"
"Easy455","LUPE",72,"1",2006,2014,"Resurvey","Unburned"
"Easy455","EPAN",39,"1",2006,2014,"Resurvey","Unburned"
"Easy455","VADE",121,"1",2006,2014,"Resurvey","Unburned"
"Easy456","VADE",121,"3",1987,2014,"Resurvey","Unburned"
"Easy456","ERPE",42,"1",1987,2014,"Resurvey","Unburned"
"Easy456","MOSS",79,"1",1987,2014,"Resurvey","Unburned"
"Easy456","PHDI",88,"1",1987,2014,"Resurvey","Unburned"
"Easy457","VADE",121,"2",1670,2014,"Resurvey","Unburned"
"Easy457","FEXX",44,"2",1670,2014,"Resurvey","Unburned"
"Easy457","THOC",115,"1",1670,2014,"Resurvey","Unburned"
"Easy457","RUPA",99,"1",1670,2014,"Resurvey","Unburned"
"Easy457","SOSI",108,"1",1670,2014,"Resurvey","Unburned"
"Easy457","PEXX",86,"1",1670,2014,"Resurvey","Unburned"
"Easy457","PHDI",88,"1",1670,2014,"Resurvey","Unburned"
"Easy457","ACMI",3,"1",1670,2014,"Resurvey","Unburned"
"Easy457","MOSS",79,"1",1670,2014,"Resurvey","Unburned"
"Easy457","PAMY",83,"1",1670,2014,"Resurvey","Unburned"
"Easy457","POXX",92,"1",1670,2014,"Resurvey","Unburned"
"Easy457","LUXX",73,"1",1670,2014,"Resurvey","Unburned"
"Easy457","ERPE",42,"1",1670,2014,"Resurvey","Unburned"
"Easy458","VADE",121,"2",1600,2014,"Resurvey","Unburned"
"Easy458","VIXX",130,"1",1600,2014,"Resurvey","Unburned"
"Easy458","PHEM",89,"1",1600,2014,"Resurvey","Unburned"
"Easy458","MOSS",79,"3",1600,2014,"Resurvey","Unburned"
"Easy458","VASI",125,"1",1600,2014,"Resurvey","Unburned"
"Easy458","POXX",92,"1",1600,2014,"Resurvey","Unburned"
"Easy458","ERPE",42,"2",1600,2014,"Resurvey","Unburned"
"Easy459","LICO",66,"1",1603,2014,"Resurvey","Unburned"
"Easy459","VASI",125,"1",1603,2014,"Resurvey","Unburned"
"Easy459","RULA",98,"1",1603,2014,"Resurvey","Unburned"
"Easy459","TITR",116,"2",1603,2014,"Resurvey","Unburned"
"Easy459","VIXX",130,"1",1603,2014,"Resurvey","Unburned"
"Easy459","MOSS",79,"1",1603,2014,"Resurvey","Unburned"
"Easy459","VAME",122,"1",1603,2014,"Resurvey","Unburned"
"Easy460","HELA",53,"1",1548,2014,"Resurvey","Unburned"
"Easy460","THOC",115,"1",1548,2014,"Resurvey","Unburned"
"Easy460","LUXX",73,"1",1548,2014,"Resurvey","Unburned"
"Easy460","EPAN",39,"1",1548,2014,"Resurvey","Unburned"
"Easy460","ACMI",3,"1",1548,2014,"Resurvey","Unburned"
"Easy460","VASI",125,"2",1548,2014,"Resurvey","Unburned"
"Easy460","CAXX",24,"1",1548,2014,"Resurvey","Unburned"
"Easy460","ARXX",16,"1",1548,2014,"Resurvey","Unburned"
"Easy461","VASI",125,"1",1518,2014,"Resurvey","Unburned"
"Easy461","THOC",115,"1",1518,2014,"Resurvey","Unburned"
"Easy461","VAME",122,"1",1518,2014,"Resurvey","Unburned"
"Easy461","ELXX",38,"1",1518,2014,"Resurvey","Unburned"
"Easy461","EPAN",39,"1",1518,2014,"Resurvey","Unburned"
"Easy461","SOSI",108,"2",1518,2014,"Resurvey","Unburned"
"Easy461","SOSC",107,"2",1518,2014,"Resurvey","Unburned"
"Easy462","MEFE",78,"2",1408,2014,"Resurvey","Unburned"
"Easy462","VAME",122,"1",1408,2014,"Resurvey","Unburned"
"Easy462","RULA",98,"1",1408,2014,"Resurvey","Unburned"
"Easy462","MOSS",79,"2",1408,2014,"Resurvey","Unburned"
"Easy463","LICO",66,"1",1326,2014,"Resurvey","Unburned"
"Easy463","SARA",103,"1",1326,2014,"Resurvey","Unburned"
"Easy463","VAME",122,"1",1326,2014,"Resurvey","Unburned"
"Easy463","GYDR",52,"1",1326,2014,"Resurvey","Unburned"
"Easy463","CLUN",28,"1",1326,2014,"Resurvey","Unburned"
"Easy463","MARA",77,"1",1326,2014,"Resurvey","Unburned"
"Easy463","VIXX",130,"2",1326,2014,"Resurvey","Unburned"
"Easy463","ALSI",9,"2",1326,2014,"Resurvey","Unburned"
"Easy463","RUSP",101,"2",1326,2014,"Resurvey","Unburned"
"Easy464","MOSS",79,"3",1146,2014,"Resurvey","Unburned"
"Easy464","VAME",122,"1",1146,2014,"Resurvey","Unburned"
"Easy464","CLUN",28,"1",1146,2014,"Resurvey","Unburned"
"Easy464","RUPE",100,"1",1146,2014,"Resurvey","Unburned"
"Easy464","GYDR",52,"2",1146,2014,"Resurvey","Unburned"
"Easy464","MARA",77,"1",1146,2014,"Resurvey","Unburned"
"Easy464","TITR",116,"2",1146,2014,"Resurvey","Unburned"
"Easy465","RUPE",100,"1",1109,2014,"Resurvey","Unburned"
"Easy465","VAME",122,"1",1109,2014,"Resurvey","Unburned"
"Easy465","MOSS",79,"4",1109,2014,"Resurvey","Unburned"
"Easy466","EPAN",39,"1",1085,2014,"Resurvey","Unburned"
"Easy466","GYDR",52,"1",1085,2014,"Resurvey","Unburned"
"Easy466","LICO",66,"1",1085,2014,"Resurvey","Unburned"
"Easy466","RUSP",101,"1",1085,2014,"Resurvey","Unburned"
"Easy466","ATFI",18,"3",1085,2014,"Resurvey","Unburned"
"Easy466","ALSI",9,"1",1085,2014,"Resurvey","Unburned"
"Easy466","VIXX",130,"1",1085,2014,"Resurvey","Unburned"
"Easy466","VEVI",127,"1",1085,2014,"Resurvey","Unburned"
"Easy466","SARA",103,"2",1085,2014,"Resurvey","Unburned"
"Easy466","MOSS",79,"1",1085,2014,"Resurvey","Unburned"
"Easy466","DIFO",36,"1",1085,2014,"Resurvey","Unburned"
"Goode5130","CEVE",25,"2",1423,2015,"Resurvey","Unburned"
"Goode5130","VAME",122,"3",1423,2015,"Resurvey","Unburned"
"Goode5130","SOSC",107,"2",1423,2015,"Resurvey","Unburned"
"Goode5130","PAMY",83,"2",1423,2015,"Resurvey","Unburned"
"Goode5130","GOOB",51,"1",1423,2015,"Resurvey","Unburned"
"Goode5132","EPAN",39,"1",1439,2015,"Resurvey","Unburned"
"Goode5132","CEVE",25,"3",1439,2015,"Resurvey","Unburned"
"Goode5132","SOSC",107,"2",1439,2015,"Resurvey","Unburned"
"Goode5132","CAXX",24,"2",1439,2015,"Resurvey","Unburned"
"Goode5132","PAMY",83,"3",1439,2015,"Resurvey","Unburned"
"Goode5132","VAME",122,"2",1439,2015,"Resurvey","Unburned"
"Goode5132","HISC",57,"1",1439,2015,"Resurvey","Unburned"
"Goode5132","THOC",115,"2",1439,2015,"Resurvey","Unburned"
"Goode5134","SOSC",107,"1",1691,2015,"Resurvey","Unburned"
"Goode5134","MOSS",79,"1",1691,2015,"Resurvey","Unburned"
"Goode5134","VADE",121,"1",1691,2015,"Resurvey","Unburned"
"Goode5134","RHAL",96,"3",1691,2015,"Resurvey","Unburned"
"Goode5134","VAME",122,"1",1691,2015,"Resurvey","Unburned"
"Goode5136","ERXX",43,"1",1679,2015,"Resurvey","Unburned"
"Goode5136","CAXX",24,"1",1679,2015,"Resurvey","Unburned"
"Goode5136","FEXX",44,"1",1679,2015,"Resurvey","Unburned"
"Goode5136","PAMY",83,"2",1679,2015,"Resurvey","Unburned"
"Goode5136","PHDI",88,"1",1679,2015,"Resurvey","Unburned"
"Goode5136","HISC",57,"1",1679,2015,"Resurvey","Unburned"
"Goode5136","MOSS",79,"1",1679,2015,"Resurvey","Unburned"
"Goode5136","ARUV",15,"2",1679,2015,"Resurvey","Unburned"
"Goode5136","ACMI",3,"1",1679,2015,"Resurvey","Unburned"
"Goode5138","PEXX",86,"1",1413,2015,"Resurvey","Unburned"
"Goode5138","ARUV",15,"2",1413,2015,"Resurvey","Unburned"
"Goode5138","HISC",57,"1",1413,2015,"Resurvey","Unburned"
"Goode5138","CEVE",25,"2",1413,2015,"Resurvey","Unburned"
"Goode5138","SOSC",107,"2",1413,2015,"Resurvey","Unburned"
"Goode5138","PAMY",83,"2",1413,2015,"Resurvey","Unburned"
"Goode5138","ACMI",3,"1",1413,2015,"Resurvey","Unburned"
"Goode5138","AMAL",10,"2",1413,2015,"Resurvey","Unburned"
"Goode5140","SPBE",109,"2",1315,2015,"Resurvey","Unburned"
"Goode5140","SOSC",107,"2",1315,2015,"Resurvey","Unburned"
"Goode5140","PAMY",83,"2",1315,2015,"Resurvey","Unburned"
"Goode5140","AMAL",10,"1",1315,2015,"Resurvey","Unburned"
"Goode5140","VAME",122,"3",1315,2015,"Resurvey","Unburned"
"Goode5140","CEVE",25,"2",1315,2015,"Resurvey","Unburned"
"Goode5140","GOOB",51,"1",1315,2015,"Resurvey","Unburned"
"Goode5140","MARA",77,"1",1315,2015,"Resurvey","Unburned"
"Goode5140","MOSS",79,"1",1315,2015,"Resurvey","Unburned"
"Gor481","ANMA",11,"1",311,2014,"Resurvey","Unburned"
"Gor481","HODI",59,"1",311,2014,"Resurvey","Unburned"
"Gor481","MANE",76,"1",311,2014,"Resurvey","Unburned"
"Gor481","HIAL",56,"1",311,2014,"Resurvey","Unburned"
"Gor481","CEVE",25,"2",311,2014,"Resurvey","Unburned"
"Gor481","EPAN",39,"1",311,2014,"Resurvey","Unburned"
"Gor481","MOSS",79,"2",311,2014,"Resurvey","Unburned"
"Gor481","AGXX",7,"1",311,2014,"Resurvey","Unburned"
"Gor482","AMAL",10,"1",335,2014,"Resurvey","Unburned"
"Gor482","MOSS",79,"4",335,2014,"Resurvey","Unburned"
"Gor482","SAXX",104,"1",335,2014,"Resurvey","Unburned"
"Gor482","PAMY",83,"1",335,2014,"Resurvey","Unburned"
"Gor482","GASH",49,"2",335,2014,"Resurvey","Unburned"
"Gran478","CLUN",28,"1",1231,2014,"Resurvey","Unburned"
"Gran478","COCA",30,"1",1231,2014,"Resurvey","Unburned"
"Gran478","RULA",98,"1",1231,2014,"Resurvey","Unburned"
"Gran478","MOSS",79,"2",1231,2014,"Resurvey","Unburned"
"Gran478","VAME",122,"1",1231,2014,"Resurvey","Unburned"
"Gran478","LIBO",64,"1",1231,2014,"Resurvey","Unburned"
"Gran478","VIXX",130,"1",1231,2014,"Resurvey","Unburned"
"Gran478","MEFE",78,"1",1231,2014,"Resurvey","Unburned"
"Gran479","PAMY",83,"1",975,2014,"Resurvey","Unburned"
"Gran479","GOOB",51,"1",975,2014,"Resurvey","Unburned"
"Gran479","MOSS",79,"2",975,2014,"Resurvey","Unburned"
"Gran479","CHUM",26,"1",975,2014,"Resurvey","Unburned"
"Gran479","VIXX",130,"1",975,2014,"Resurvey","Unburned"
"Gran479","VAME",122,"2",975,2014,"Resurvey","Unburned"
"Gran479","GAOV",48,"1",975,2014,"Resurvey","Unburned"
"Gran479","LICO",66,"1",975,2014,"Resurvey","Unburned"
"Gran479","MANE",76,"1",975,2014,"Resurvey","Unburned"
"HB2064","ARUV",15,"2",669,2015,"Resurvey","Unburned"
"HB2064","HISC",57,"1",669,2015,"Resurvey","Unburned"
"HB2064","MOSS",79,"1",669,2015,"Resurvey","Unburned"
"HB2064","CARU",23,"1",669,2015,"Resurvey","Unburned"
"HB2064","HEXX",55,"1",669,2015,"Resurvey","Unburned"
"HB2066","MANE",76,"1",573,2015,"Resurvey","Unburned"
"HB2066","ARCO",14,"1",573,2015,"Resurvey","Unburned"
"HB2066","CEVE",25,"1",573,2015,"Resurvey","Unburned"
"HB2066","MOSS",79,"1",573,2015,"Resurvey","Unburned"
"HB2066","LIBO",64,"2",573,2015,"Resurvey","Unburned"
"HB2066","ERXX",43,"1",573,2015,"Resurvey","Unburned"
"HB2066","SPBE",109,"2",573,2015,"Resurvey","Unburned"
"HB2066","SOSC",107,"1",573,2015,"Resurvey","Unburned"
"HB2066","LOCI",67,"1",573,2015,"Resurvey","Unburned"
"HB2066","HODI",59,"1",573,2015,"Resurvey","Unburned"
"HB2066","VAME",122,"2",573,2015,"Resurvey","Unburned"
"HB2066","CHUM",26,"2",573,2015,"Resurvey","Unburned"
"HB2066","PAMY",83,"1",573,2015,"Resurvey","Unburned"
"HB2066","MARA",77,"1",573,2015,"Resurvey","Unburned"
"HB2066","AMAL",10,"2",573,2015,"Resurvey","Unburned"
"HB2068","AMAL",10,"2",619,2015,"Resurvey","Unburned"
"HB2068","EPAN",39,"1",619,2015,"Resurvey","Unburned"
"HB2068","CHUM",26,"1",619,2015,"Resurvey","Unburned"
"HB2068","PAMY",83,"2",619,2015,"Resurvey","Unburned"
"HB2068","ADBI",5,"1",619,2015,"Resurvey","Unburned"
"HB2068","MARA",77,"1",619,2015,"Resurvey","Unburned"
"HB2068","GOOB",51,"1",619,2015,"Resurvey","Unburned"
"HB2068","MOSS",79,"1",619,2015,"Resurvey","Unburned"
"HB2068","SOSI",108,"1",619,2015,"Resurvey","Unburned"
"HB2068","MANE",76,"1",619,2015,"Resurvey","Unburned"
"HB5146","AMAL",10,"1",857,2015,"Resurvey","Unburned"
"HB5146","LIBO",64,"2",857,2015,"Resurvey","Unburned"
"HB5146","PAMY",83,"1",857,2015,"Resurvey","Unburned"
"HB5146","ARUV",15,"1",857,2015,"Resurvey","Unburned"
"HB5146","VAME",122,"3",857,2015,"Resurvey","Unburned"
"HB5146","MOSS",79,"1",857,2015,"Resurvey","Unburned"
"HB5148","MOSS",79,"1",871,2015,"Resurvey","Unburned"
"HB5148","AMAL",10,"1",871,2015,"Resurvey","Unburned"
"HB5148","CHUM",26,"1",871,2015,"Resurvey","Unburned"
"HB5148","VAME",122,"3",871,2015,"Resurvey","Unburned"
"HB5148","PAMY",83,"2",871,2015,"Resurvey","Unburned"
"HB5148","LIBO",64,"2",871,2015,"Resurvey","Unburned"
"HB5158","DIHO",37,"1",659,2015,"Resurvey","Unburned"
"HB5158","CHUM",26,"2",659,2015,"Resurvey","Unburned"
"HB5158","AMAL",10,"1",659,2015,"Resurvey","Unburned"
"HB5158","TROV",119,"1",659,2015,"Resurvey","Unburned"
"HB5158","PAMY",83,"1",659,2015,"Resurvey","Unburned"
"HB5158","MOSS",79,"1",659,2015,"Resurvey","Unburned"
"HB5158","LIBO",64,"1",659,2015,"Resurvey","Unburned"
"HB5158","CLUN",28,"2",659,2015,"Resurvey","Unburned"
"HB5158","SPBE",109,"1",659,2015,"Resurvey","Unburned"
"HB5158","ADBI",5,"1",659,2015,"Resurvey","Unburned"
"HB5158","ACCI",1,"2",659,2015,"Resurvey","Unburned"
"HB5158","LICO",66,"1",659,2015,"Resurvey","Unburned"
"HB5158","VAME",122,"2",659,2015,"Resurvey","Unburned"
"HB5158","GOOB",51,"1",659,2015,"Resurvey","Unburned"
"HIBR2052","CARU",23,"1",508,2015,"Resurvey","Burned"
"HIBR2052","BASA",19,"1",508,2015,"Resurvey","Burned"
"HIBR2052","MOSS",79,"2",508,2015,"Resurvey","Burned"
"HIBR2052","ARUV",15,"2",508,2015,"Resurvey","Burned"
"HIBR2052","PAMY",83,"1",508,2015,"Resurvey","Burned"
"HIBR2052","HISC",57,"1",508,2015,"Resurvey","Burned"
"HIBR2082","ARUV",15,"2",634,2015,"Resurvey","Burned"
"HIBR2082","HIXX",58,"1",634,2015,"Resurvey","Burned"
"HIBR2082","MOSS",79,"2",634,2015,"Resurvey","Burned"
"HIBR2082","AGSP",6,"1",634,2015,"Resurvey","Burned"
"HIBR5160","MARA",77,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","VAME",122,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","MAAQ",75,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","ACGL",2,"2",548,2015,"Resurvey","Unburned"
"HIBR5160","CLUN",28,"2",548,2015,"Resurvey","Unburned"
"HIBR5160","AMAL",10,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","EPAN",39,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","SOSC",107,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","ADBI",5,"2",548,2015,"Resurvey","Unburned"
"HIBR5160","TROV",119,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","HODI",59,"3",548,2015,"Resurvey","Unburned"
"HIBR5160","PAMY",83,"3",548,2015,"Resurvey","Unburned"
"HIBR5160","CHUM",26,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","MOSS",79,"3",548,2015,"Resurvey","Unburned"
"HIBR5160","COST",32,"2",548,2015,"Resurvey","Unburned"
"HIBR5160","GOOB",51,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","DIHO",37,"1",548,2015,"Resurvey","Unburned"
"HIBR5160","SPDO",111,"2",548,2015,"Resurvey","Unburned"
"Horse5125","MOSS",79,"2",1259,2015,"Resurvey","Unburned"
"Horse5125","VAME",122,"1",1259,2015,"Resurvey","Unburned"
"Horse5125","RUSP",101,"1",1259,2015,"Resurvey","Unburned"
"Horse5125","GYDR",52,"1",1259,2015,"Resurvey","Unburned"
"Horse5125","ATFI",18,"1",1259,2015,"Resurvey","Unburned"
"Horse5125","CARU",23,"1",1259,2015,"Resurvey","Unburned"
"Hozo132","LOCI",67,"1",853,2014,"Resurvey","Unburned"
"Hozo132","AMAL",10,"1",853,2014,"Resurvey","Unburned"
"Hozo132","VAME",122,"1",853,2014,"Resurvey","Unburned"
"Hozo132","CHUM",26,"1",853,2014,"Resurvey","Unburned"
"Hozo132","MANE",76,"1",853,2014,"Resurvey","Unburned"
"Hozo132","MOSS",79,"5",853,2014,"Resurvey","Unburned"
"Hozo132","LIBO",64,"3",853,2014,"Resurvey","Unburned"
"Hozo132","VAPA",123,"1",853,2014,"Resurvey","Unburned"
"Hozo132","PAMY",83,"1",853,2014,"Resurvey","Unburned"
"Hozo132","GOOB",51,"1",853,2014,"Resurvey","Unburned"
"Hozo134","PAMY",83,"1",808,2014,"Resurvey","Unburned"
"Hozo134","MOSS",79,"3",808,2014,"Resurvey","Unburned"
"Hozo134","COCA",30,"1",808,2014,"Resurvey","Unburned"
"Hozo134","GOOB",51,"1",808,2014,"Resurvey","Unburned"
"Hozo134","CLUN",28,"1",808,2014,"Resurvey","Unburned"
